 UVWIND_30 41ALL w, n0, rfit:1.4067764389260313 15.454422454554608 10.0
 UVWIND_30 41M5OUTER w, n0, rfit:-1.3033938363984785 4.001683876119579 10.0
 UVWIND_30 42INNER w, n0, rfit:3.5269782425885317 0.9595898847778453 1.0
 UVWIND_30 42OUTER w, n0, rfit:0.23745903972744073 7.3718690982126205 10.0
 UVWIND_30 42ALL w, n0, rfit:1.34547613854297 14.772783822892235 10.0
 UVWIND_30 42M5OUTER w, n0, rfit:-1.2922630521078404 3.9652387511620977 10.0
 UVWIND_30 43INNER w, n0, rfit:3.354009239748429 0.5812195628250226 1.0
 UVWIND_30 43OUTER w, n0, rfit:0.24154970415708418 7.013227198020755 10.0
 UVWIND_30 43ALL w, n0, rfit:1.417192727543334 14.575735707065618 10.0
 UVWIND_30 43M5OUTER w, n0, rfit:-1.2775860731175963 3.8573172017185966 10.0
 UVWIND_30 44INNER w, n0, rfit:1.6359398690971068 0.03591523228518119 1.0
 UVWIND_30 44OUTER w, n0, rfit:0.546066846493493 7.6567382268419015 10.0
 UVWIND_30 44ALL w, n0, rfit:1.7927340919281378 16.060341359076308 10.0
 UVWIND_30 44M5OUTER w, n0, rfit:-1.2726299826128828 3.7245581849909137 10.0
 UVWIND_30 45INNER w, n0, rfit:-1.6584244328415976 0.00035577724306440204 1.0
 UVWIND_30 45OUTER w, n0, rfit:2.1658046715700574 15.58804841620324 10.0
 UVWIND_30 45ALL w, n0, rfit:2.6890803304699165 19.879004350155846 10.0
 UVWIND_30 45M5OUTER w, n0, rfit:-1.268894833164383 3.6325678104870622 10.0
 UVWIND_30 46INNER w, n0, rfit:-1.7516540839636416 0.00030292136437360816 1.0
 UVWIND_30 46OUTER w, n0, rfit:2.296108267394832 15.888799768055542 10.0
 UVWIND_30 46ALL w, n0, rfit:2.7395357048258178 19.276664459614572 10.0
 UVWIND_30 46M5OUTER w, n0, rfit:-1.2657086508817295 3.547987924700721 10.0
 UVWIND_30 47INNER w, n0, rfit:-1.4634083261664776 0.00046873452769696615 1.0
 UVWIND_30 47OUTER w, n0, rfit:2.085894583828651 13.933569777297992 10.0
 UVWIND_30 47ALL w, n0, rfit:2.6217112273364003 17.976950410343285 10.0
 UVWIND_30 47M5OUTER w, n0, rfit:-1.263222782536378 3.47663313819212 10.0
 UVWIND_30 48INNER w, n0, rfit:-1.137272489804729 0.0007306785787095524 1.0
 UVWIND_30 48OUTER w, n0, rfit:1.8254776314867813 12.017514844343092 10.0
 UVWIND_30 48ALL w, n0, rfit:2.4959368507451374 16.92140881076207 10.0
 UVWIND_30 48M5OUTER w, n0, rfit:-1.264433976605368 3.4109582616425786 10.0
 
